order_id,order_date,product,category,region,sales_channel,quantity,unit_price,revenue,customer_id
ORD-102953,2024-09-30,Whiteboard,Office Supplies,Europe,Retail Partner,2,40.72,81.44,CUST-1040
ORD-106038,2024-09-30,Foam Roller,Fitness,North America,Online,4,18.99,75.96,CUST-3304
ORD-104764,2024-09-30,Standing Desk,Furniture,North America,Online,4,335.42,1341.68,CUST-2883
ORD-100139,2024-09-30,Notebook Set,Office Supplies,Europe,Online,1,8.75,8.75,CUST-1148
ORD-105200,2024-09-30,Foam Roller,Fitness,North America,Direct Sales,2,17.94,35.88,CUST-1224
ORD-107678,2024-09-30,Foam Roller,Fitness,Europe,Online,4,19.38,77.52,CUST-3686
ORD-106628,2024-09-30,Resistance Bands,Fitness,North America,Retail Partner,1,13.6,13.6,CUST-1967
ORD-107199,2024-10-01,Desk Lamp,Furniture,Latin America,Online,1,23.18,23.18,CUST-2052
ORD-100755,2024-10-01,Water Bottle,Fitness,Europe,Retail Partner,2,13.57,27.14,CUST-2977
ORD-100081,2024-10-01,Bookshelf,Furniture,North America,Retail Partner,3,86.48,259.44,CUST-2468
ORD-104877,2024-10-01,Foam Roller,Fitness,North America,Online,1,19.95,19.95,CUST-3717
ORD-105802,2024-10-01,Water Bottle,Fitness,Asia Pacific,Online,1,11.05,11.05,CUST-1897
ORD-101991,2024-10-01,Ergonomic Chair,Furniture,Europe,Online,4,206.91,827.64,CUST-2364
ORD-107715,2024-10-01,Resistance Bands,Fitness,North America,Online,2,13.93,27.86,CUST-1684
ORD-102840,2024-10-01,Mechanical Keyboard,Electronics,North America,Retail Partner,2,75.42,150.84,CUST-2406
ORD-102915,2024-10-01,Wireless Mouse,Electronics,Asia Pacific,Online,2,19.09,38.18,CUST-2759
ORD-105685,2024-10-01,Notebook Set,Office Supplies,Europe,Retail Partner,5,8.68,43.4,CUST-1225
ORD-101417,2024-10-01,Bookshelf,Furniture,Asia Pacific,Online,1,78.02,78.02,CUST-1668
ORD-101219,2024-10-02,Sticky Notes Pack,Office Supplies,North America,Online,3,4.6,13.8,CUST-3044
ORD-100003,2024-10-02,Ergonomic Chair,Furniture,Asia Pacific,Direct Sales,2,213.67,427.34,CUST-3860
ORD-103859,2024-10-02,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,1,40.14,40.14,CUST-1172
ORD-106777,2024-10-02,Desk Lamp,Furniture,Latin America,Retail Partner,1,22.1,22.1,CUST-1954
ORD-107208,2024-10-02,Foam Roller,Fitness,North America,Online,1,18.08,18.08,CUST-1636
ORD-102564,2024-10-02,Stapler,Office Supplies,Asia Pacific,Online,4,7.84,31.36,CUST-1268
ORD-106461,2024-10-02,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,3,82.22,246.66,CUST-3402
ORD-100297,2024-10-02,Desk Lamp,Furniture,Asia Pacific,Online,1,26.01,26.01,CUST-1594
ORD-103103,2024-10-02,Mechanical Keyboard,Electronics,North America,Online,5,80.86,404.3,CUST-3675
ORD-106941,2024-10-02,Desk Lamp,Furniture,Latin America,Online,4,25.41,101.64,CUST-1181
ORD-107288,2024-10-02,Foam Roller,Fitness,Europe,Online,2,20.57,41.14,CUST-2004
ORD-107671,2024-10-02,Bookshelf,Furniture,Europe,Online,2,89.75,179.5,CUST-3078
ORD-100120,2024-10-02,Wireless Mouse,Electronics,North America,Direct Sales,1,17.15,17.15,CUST-2421
ORD-103743,2024-10-02,Bookshelf,Furniture,Europe,Retail Partner,4,86.0,344.0,CUST-3626
ORD-106216,2024-10-02,Stapler,Office Supplies,North America,Online,2,8.06,16.12,CUST-3363
ORD-103550,2024-10-02,Resistance Bands,Fitness,Europe,Online,4,15.71,62.84,CUST-3293
ORD-103080,2024-10-02,USB-C Hub,Electronics,North America,Online,5,33.53,167.65,CUST-2009
ORD-102077,2024-10-02,Mechanical Keyboard,Electronics,Asia Pacific,Online,3,74.37,223.11,CUST-1374
ORD-107417,2024-10-02,Standing Desk,Furniture,Asia Pacific,Online,1,325.35,325.35,CUST-3363
ORD-103124,2024-10-03,Stapler,Office Supplies,North America,Online,5,8.46,42.3,CUST-2442
ORD-106739,2024-10-03,Stapler,Office Supplies,Asia Pacific,Retail Partner,3,9.06,27.18,CUST-3268
ORD-106876,2024-10-03,Standing Desk,Furniture,North America,Online,1,361.42,361.42,CUST-3394
ORD-106804,2024-10-03,Foam Roller,Fitness,Europe,Direct Sales,2,18.63,37.26,CUST-1511
ORD-107232,2024-10-03,Bookshelf,Furniture,Asia Pacific,Online,2,84.41,168.82,CUST-1222
ORD-100284,2024-10-03,Mechanical Keyboard,Electronics,North America,Retail Partner,1,79.83,79.83,CUST-1318
ORD-103623,2024-10-03,Wireless Mouse,Electronics,Europe,Online,5,17.47,87.35,CUST-1707
ORD-104027,2024-10-03,Webcam HD,Electronics,Europe,Direct Sales,1,47.2,47.2,CUST-2965
ORD-103355,2024-10-03,Whiteboard,Office Supplies,Asia Pacific,Online,3,39.39,118.17,CUST-3770
ORD-107963,2024-10-03,Stapler,Office Supplies,Europe,Online,5,8.16,40.8,CUST-2396
ORD-102134,2024-10-03,Foam Roller,Fitness,Europe,Online,2,17.73,35.46,CUST-3750
ORD-107479,2024-10-03,Whiteboard,Office Supplies,Asia Pacific,Online,3,34.76,104.28,CUST-3437
ORD-103488,2024-10-04,Whiteboard,Office Supplies,Europe,Retail Partner,4,36.03,144.12,CUST-1773
ORD-100799,2024-10-04,Yoga Mat,Fitness,Asia Pacific,Online,1,25.99,25.99,CUST-2476
ORD-103813,2024-10-04,Mechanical Keyboard,Electronics,North America,Online,3,69.29,207.87,CUST-1270
ORD-106961,2024-10-04,Stapler,Office Supplies,Europe,Retail Partner,3,9.0,27.0,CUST-2200
ORD-106874,2024-10-04,Bookshelf,Furniture,North America,Online,5,89.51,447.55,CUST-2023
ORD-102520,2024-10-04,Bookshelf,Furniture,Europe,Online,2,88.55,177.1,CUST-2486
ORD-104415,2024-10-04,Whiteboard,Office Supplies,Europe,Direct Sales,3,39.91,119.73,CUST-1825
ORD-102156,2024-10-04,Foam Roller,Fitness,Europe,Retail Partner,3,20.63,61.89,CUST-2140
ORD-100934,2024-10-04,USB-C Hub,Electronics,North America,Online,2,34.75,69.5,CUST-3360
ORD-106123,2024-10-04,Bookshelf,Furniture,Europe,Online,2,78.18,156.36,CUST-3717
ORD-102145,2024-10-05,Mechanical Keyboard,Electronics,North America,Online,5,71.06,355.3,CUST-2479
ORD-107708,2024-10-05,Notebook Set,Office Supplies,Europe,Direct Sales,1,8.9,8.9,CUST-1141
ORD-104093,2024-10-05,Whiteboard,Office Supplies,Europe,Retail Partner,3,40.68,122.04,CUST-1447
ORD-105628,2024-10-05,Bookshelf,Furniture,Europe,Direct Sales,4,82.84,331.36,CUST-2988
ORD-101262,2024-10-05,Resistance Bands,Fitness,Europe,Retail Partner,2,14.97,29.94,CUST-2680
ORD-103811,2024-10-05,Whiteboard,Office Supplies,North America,Online,4,38.89,155.56,CUST-1862
ORD-104528,2024-10-05,Ergonomic Chair,Furniture,North America,Online,1,215.61,215.61,CUST-3283
ORD-105094,2024-10-05,Resistance Bands,Fitness,North America,Direct Sales,3,14.94,44.82,CUST-1867
ORD-100029,2024-10-05,Mechanical Keyboard,Electronics,Europe,Online,5,69.11,345.55,CUST-1401
ORD-101728,2024-10-05,Desk Lamp,Furniture,North America,Online,5,21.96,109.8,CUST-1104
ORD-101292,2024-10-05,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,5,77.86,389.3,CUST-1513
ORD-105533,2024-10-06,Water Bottle,Fitness,North America,Online,2,11.24,22.48,CUST-2378
ORD-104544,2024-10-06,Stapler,Office Supplies,North America,Retail Partner,3,8.74,26.22,CUST-3637
ORD-107028,2024-10-06,Whiteboard,Office Supplies,North America,Retail Partner,4,36.88,147.52,CUST-3380
ORD-102859,2024-10-06,Monitor Arm,Furniture,Europe,Online,1,60.69,60.69,CUST-3081
ORD-107180,2024-10-06,Whiteboard,Office Supplies,North America,Online,4,35.52,142.08,CUST-1813
ORD-103600,2024-10-06,Desk Lamp,Furniture,Asia Pacific,Online,2,21.35,42.7,CUST-1885
ORD-104941,2024-10-06,Stapler,Office Supplies,North America,Online,2,9.15,18.3,CUST-2283
ORD-100868,2024-10-06,Foam Roller,Fitness,North America,Online,2,18.24,36.48,CUST-1324
ORD-100688,2024-10-06,Stapler,Office Supplies,North America,Retail Partner,1,9.02,9.02,CUST-2650
ORD-100922,2024-10-06,Stapler,Office Supplies,North America,Online,5,7.86,39.3,CUST-3939
ORD-106131,2024-10-06,Sticky Notes Pack,Office Supplies,North America,Direct Sales,4,5.1,20.4,CUST-3268
ORD-104296,2024-10-06,Sticky Notes Pack,Office Supplies,North America,Online,3,4.8,14.4,CUST-2584
ORD-106086,2024-10-06,Wireless Mouse,Electronics,North America,Online,5,19.17,95.85,CUST-1445
ORD-106604,2024-10-06,Stapler,Office Supplies,Europe,Direct Sales,1,8.17,8.17,CUST-3578
ORD-105171,2024-10-06,Resistance Bands,Fitness,Asia Pacific,Retail Partner,1,14.69,14.69,CUST-3303
ORD-103779,2024-10-06,Desk Lamp,Furniture,North America,Online,3,24.67,74.01,CUST-1205
ORD-104003,2024-10-06,Mechanical Keyboard,Electronics,Latin America,Online,1,75.4,75.4,CUST-1072
ORD-107147,2024-10-06,Whiteboard,Office Supplies,Europe,Retail Partner,2,34.46,68.92,CUST-3842
ORD-100185,2024-10-06,Bookshelf,Furniture,Europe,Retail Partner,1,77.05,77.05,CUST-1954
ORD-100046,2024-10-06,Resistance Bands,Fitness,North America,Online,1,15.33,15.33,CUST-3420
ORD-104464,2024-10-06,Resistance Bands,Fitness,Europe,Online,4,14.01,56.04,CUST-1966
ORD-102801,2024-10-06,Mechanical Keyboard,Electronics,Europe,Direct Sales,5,77.99,389.95,CUST-2605
ORD-106866,2024-10-07,Sticky Notes Pack,Office Supplies,North America,Retail Partner,1,4.72,4.72,CUST-2882
ORD-106087,2024-10-07,Whiteboard,Office Supplies,North America,Online,4,40.88,163.52,CUST-3402
ORD-100218,2024-10-07,Webcam HD,Electronics,Asia Pacific,Online,4,42.54,170.16,CUST-1658
ORD-100266,2024-10-07,Stapler,Office Supplies,Europe,Retail Partner,5,8.72,43.6,CUST-1090
ORD-106943,2024-10-07,Resistance Bands,Fitness,North America,Retail Partner,4,15.07,60.28,CUST-3900
ORD-102734,2024-10-07,Resistance Bands,Fitness,Europe,Retail Partner,2,14.27,28.54,CUST-3929
ORD-107086,2024-10-07,Standing Desk,Furniture,Europe,Online,5,323.18,1615.9,CUST-3484
ORD-101642,2024-10-07,Mechanical Keyboard,Electronics,North America,Direct Sales,5,68.39,341.95,CUST-3280
ORD-107464,2024-10-07,Resistance Bands,Fitness,Europe,Online,5,13.77,68.85,CUST-2892
ORD-103615,2024-10-07,Resistance Bands,Fitness,Europe,Online,4,15.22,60.88,CUST-3795
ORD-103555,2024-10-07,Standing Desk,Furniture,Latin America,Online,2,310.64,621.28,CUST-3402
ORD-105343,2024-10-07,USB-C Hub,Electronics,Asia Pacific,Online,2,33.81,67.62,CUST-2055
ORD-102381,2024-10-08,Wireless Mouse,Electronics,Asia Pacific,Online,5,17.98,89.9,CUST-1845
ORD-106026,2024-10-08,Whiteboard,Office Supplies,Asia Pacific,Online,3,34.56,103.68,CUST-1012
ORD-102039,2024-10-08,Stapler,Office Supplies,North America,Online,4,8.78,35.12,CUST-2756
ORD-101318,2024-10-08,Monitor Arm,Furniture,Europe,Online,4,58.6,234.4,CUST-3969
ORD-101472,2024-10-08,Foam Roller,Fitness,Europe,Online,4,17.68,70.72,CUST-1495
ORD-104143,2024-10-08,Whiteboard,Office Supplies,Asia Pacific,Online,1,36.42,36.42,CUST-1602
ORD-101372,2024-10-08,Desk Lamp,Furniture,North America,Online,4,23.63,94.52,CUST-2208
ORD-103499,2024-10-08,Desk Lamp,Furniture,North America,Retail Partner,1,21.52,21.52,CUST-2130
ORD-100882,2024-10-08,Mechanical Keyboard,Electronics,North America,Online,5,83.58,417.9,CUST-1458
ORD-101056,2024-10-08,Ergonomic Chair,Furniture,Europe,Online,3,226.69,680.07,CUST-1406
ORD-104321,2024-10-08,Foam Roller,Fitness,North America,Retail Partner,5,19.01,95.05,CUST-2084
ORD-101091,2024-10-08,Mechanical Keyboard,Electronics,North America,Retail Partner,4,83.62,334.48,CUST-1323
ORD-100213,2024-10-08,Webcam HD,Electronics,Asia Pacific,Online,5,42.83,214.15,CUST-1864
ORD-104226,2024-10-08,Bookshelf,Furniture,North America,Online,4,94.19,376.76,CUST-2482
ORD-103746,2024-10-08,Mechanical Keyboard,Electronics,Europe,Online,5,68.22,341.1,CUST-1759
ORD-101183,2024-10-08,Sticky Notes Pack,Office Supplies,North America,Online,2,4.69,9.38,CUST-1402
ORD-106472,2024-10-08,Fountain Pen,Office Supplies,Europe,Online,5,21.84,109.2,CUST-1141
ORD-106139,2024-10-08,Foam Roller,Fitness,North America,Direct Sales,5,19.06,95.3,CUST-2942
ORD-103079,2024-10-08,Foam Roller,Fitness,North America,Online,1,17.87,17.87,CUST-2843
ORD-107872,2024-10-08,Foam Roller,Fitness,Asia Pacific,Online,5,19.83,99.15,CUST-3490
ORD-103980,2024-10-09,Whiteboard,Office Supplies,Europe,Online,4,35.91,143.64,CUST-1069
ORD-106690,2024-10-09,Water Bottle,Fitness,North America,Direct Sales,2,12.96,25.92,CUST-2113
ORD-106229,2024-10-09,Foam Roller,Fitness,North America,Retail Partner,2,18.27,36.54,CUST-1380
ORD-102216,2024-10-09,Foam Roller,Fitness,Europe,Online,2,20.19,40.38,CUST-1434
ORD-105177,2024-10-09,Mechanical Keyboard,Electronics,Asia Pacific,Online,3,76.78,230.34,CUST-3255
ORD-102434,2024-10-09,Resistance Bands,Fitness,Asia Pacific,Retail Partner,3,12.75,38.25,CUST-1625
ORD-100019,2024-10-09,Resistance Bands,Fitness,Asia Pacific,Online,1,14.87,14.87,CUST-3567
ORD-107245,2024-10-09,Whiteboard,Office Supplies,Latin America,Online,5,40.17,200.85,CUST-1507
ORD-106668,2024-10-09,Whiteboard,Office Supplies,Europe,Online,4,40.2,160.8,CUST-1948
ORD-100030,2024-10-09,Sticky Notes Pack,Office Supplies,North America,Online,5,5.08,25.4,CUST-2657
ORD-107505,2024-10-09,Ergonomic Chair,Furniture,Asia Pacific,Online,2,225.86,451.72,CUST-1166
ORD-105606,2024-10-09,Whiteboard,Office Supplies,Europe,Online,1,34.99,34.99,CUST-3951
ORD-103142,2024-10-09,Sticky Notes Pack,Office Supplies,Europe,Retail Partner,1,5.14,5.14,CUST-1630
ORD-102577,2024-10-09,Stapler,Office Supplies,North America,Direct Sales,4,7.9,31.6,CUST-1806
ORD-106921,2024-10-09,Whiteboard,Office Supplies,Latin America,Online,4,35.87,143.48,CUST-2217
ORD-105663,2024-10-09,Standing Desk,Furniture,North America,Direct Sales,2,311.21,622.42,CUST-2471
ORD-103665,2024-10-09,Bookshelf,Furniture,Asia Pacific,Online,2,87.25,174.5,CUST-1207
ORD-101330,2024-10-09,Water Bottle,Fitness,Asia Pacific,Online,1,11.62,11.62,CUST-1207
ORD-101889,2024-10-09,Desk Lamp,Furniture,Latin America,Online,5,23.85,119.25,CUST-1446
ORD-104046,2024-10-10,Standing Desk,Furniture,Europe,Retail Partner,4,327.14,1308.56,CUST-1445
ORD-107612,2024-10-10,Stapler,Office Supplies,Europe,Online,5,7.85,39.25,CUST-3224
ORD-102644,2024-10-10,Desk Lamp,Furniture,Asia Pacific,Online,2,24.13,48.26,CUST-1355
ORD-102046,2024-10-10,Whiteboard,Office Supplies,Europe,Retail Partner,3,41.96,125.88,CUST-3647
ORD-101918,2024-10-10,Whiteboard,Office Supplies,Asia Pacific,Online,2,34.79,69.58,CUST-3828
ORD-103586,2024-10-10,USB-C Hub,Electronics,Asia Pacific,Retail Partner,5,31.13,155.65,CUST-2013
ORD-103816,2024-10-10,Bookshelf,Furniture,Asia Pacific,Online,4,89.57,358.28,CUST-1294
ORD-104105,2024-10-10,Foam Roller,Fitness,Asia Pacific,Retail Partner,4,17.79,71.16,CUST-2983
ORD-105309,2024-10-10,Water Bottle,Fitness,Asia Pacific,Direct Sales,4,11.61,46.44,CUST-2126
ORD-102242,2024-10-10,USB-C Hub,Electronics,North America,Online,5,31.42,157.1,CUST-3600
ORD-104758,2024-10-10,Foam Roller,Fitness,Europe,Online,2,19.85,39.7,CUST-3672
ORD-104443,2024-10-10,Whiteboard,Office Supplies,Europe,Online,5,41.97,209.85,CUST-1046
ORD-103452,2024-10-10,Bookshelf,Furniture,Europe,Online,2,93.87,187.74,CUST-2617
ORD-107995,2024-10-11,Standing Desk,Furniture,Asia Pacific,Online,5,302.53,1512.65,CUST-1361
ORD-106175,2024-10-11,Mechanical Keyboard,Electronics,North America,Online,1,77.31,77.31,CUST-2174
ORD-100791,2024-10-11,USB-C Hub,Electronics,Latin America,Online,3,31.37,94.11,CUST-2437
ORD-106247,2024-10-11,Mechanical Keyboard,Electronics,Europe,Online,1,73.22,73.22,CUST-1861
ORD-105578,2024-10-11,Adjustable Dumbbells,Fitness,Europe,Online,4,128.24,512.96,CUST-1094
ORD-101565,2024-10-11,Bookshelf,Furniture,North America,Online,4,79.58,318.32,CUST-3353
ORD-100505,2024-10-11,Foam Roller,Fitness,Asia Pacific,Retail Partner,4,19.46,77.84,CUST-2505
ORD-101367,2024-10-11,Standing Desk,Furniture,Asia Pacific,Online,4,320.97,1283.88,CUST-2488
ORD-102204,2024-10-11,Stapler,Office Supplies,Europe,Retail Partner,4,7.96,31.84,CUST-2634
ORD-100832,2024-10-11,Stapler,Office Supplies,North America,Online,5,8.71,43.55,CUST-1777
ORD-102390,2024-10-11,Stapler,Office Supplies,Europe,Online,2,8.72,17.44,CUST-1323
ORD-101852,2024-10-11,Stapler,Office Supplies,Europe,Online,5,9.24,46.2,CUST-3898
ORD-103396,2024-10-11,Stapler,Office Supplies,Europe,Online,4,8.9,35.6,CUST-1393
ORD-103442,2024-10-12,Water Bottle,Fitness,Europe,Online,3,12.09,36.27,CUST-3540
ORD-104024,2024-10-12,Ergonomic Chair,Furniture,Europe,Online,4,210.2,840.8,CUST-1184
ORD-102990,2024-10-12,Water Bottle,Fitness,Europe,Direct Sales,2,13.15,26.3,CUST-2808
ORD-101802,2024-10-12,Whiteboard,Office Supplies,North America,Online,1,37.06,37.06,CUST-1435
ORD-100221,2024-10-12,Stapler,Office Supplies,North America,Retail Partner,4,9.25,37.0,CUST-2450
ORD-101742,2024-10-12,Mechanical Keyboard,Electronics,Latin America,Retail Partner,3,70.36,211.08,CUST-2722
ORD-101457,2024-10-12,Notebook Set,Office Supplies,Latin America,Retail Partner,3,10.15,30.45,CUST-1132
ORD-104423,2024-10-12,Water Bottle,Fitness,North America,Online,2,11.13,22.26,CUST-3812
ORD-100536,2024-10-12,Bookshelf,Furniture,Europe,Online,2,78.82,157.64,CUST-2255
ORD-103883,2024-10-12,Resistance Bands,Fitness,Latin America,Online,5,13.23,66.15,CUST-3148
ORD-102336,2024-10-12,Mechanical Keyboard,Electronics,Latin America,Online,1,80.02,80.02,CUST-3578
ORD-106757,2024-10-12,Water Bottle,Fitness,North America,Online,4,12.52,50.08,CUST-1704
ORD-100870,2024-10-13,Adjustable Dumbbells,Fitness,North America,Online,2,128.73,257.46,CUST-2343
ORD-102179,2024-10-13,Water Bottle,Fitness,North America,Online,5,13.07,65.35,CUST-1174
ORD-104049,2024-10-13,Desk Lamp,Furniture,North America,Online,3,25.69,77.07,CUST-2939
ORD-105743,2024-10-13,Foam Roller,Fitness,Asia Pacific,Online,2,19.64,39.28,CUST-2293
ORD-102844,2024-10-13,Fountain Pen,Office Supplies,Europe,Retail Partner,4,21.66,86.64,CUST-2817
ORD-105829,2024-10-13,Mechanical Keyboard,Electronics,North America,Online,4,70.47,281.88,CUST-3851
ORD-100204,2024-10-13,Webcam HD,Electronics,Latin America,Online,5,39.55,197.75,CUST-1906
ORD-102845,2024-10-13,Bookshelf,Furniture,Europe,Online,4,79.44,317.76,CUST-2311
ORD-105205,2024-10-13,Desk Lamp,Furniture,North America,Online,4,22.0,88.0,CUST-3518
ORD-104525,2024-10-14,Mechanical Keyboard,Electronics,North America,Online,1,69.77,69.77,CUST-3313
ORD-105136,2024-10-14,Stapler,Office Supplies,North America,Online,2,8.48,16.96,CUST-1238
ORD-102003,2024-10-14,Water Bottle,Fitness,North America,Online,2,11.36,22.72,CUST-2129
ORD-105584,2024-10-14,Notebook Set,Office Supplies,Asia Pacific,Online,3,9.86,29.58,CUST-2217
ORD-101554,2024-10-14,Resistance Bands,Fitness,Europe,Retail Partner,5,15.73,78.65,CUST-3799
ORD-100797,2024-10-14,Bookshelf,Furniture,Europe,Online,5,93.81,469.05,CUST-3188
ORD-100904,2024-10-14,Ergonomic Chair,Furniture,Europe,Online,5,206.85,1034.25,CUST-3601
ORD-105719,2024-10-14,Whiteboard,Office Supplies,Asia Pacific,Online,1,36.08,36.08,CUST-2741
ORD-107814,2024-10-14,Ergonomic Chair,Furniture,Asia Pacific,Retail Partner,4,195.93,783.72,CUST-1956
ORD-100113,2024-10-14,Whiteboard,Office Supplies,Latin America,Direct Sales,5,34.84,174.2,CUST-1653
ORD-100915,2024-10-14,Foam Roller,Fitness,Asia Pacific,Direct Sales,2,17.7,35.4,CUST-3057
ORD-100334,2024-10-15,Water Bottle,Fitness,North America,Online,2,12.82,25.64,CUST-3949
ORD-103015,2024-10-15,Notebook Set,Office Supplies,North America,Online,5,9.83,49.15,CUST-1890
ORD-101212,2024-10-15,Fountain Pen,Office Supplies,Europe,Online,3,23.25,69.75,CUST-3809
ORD-101519,2024-10-15,Fountain Pen,Office Supplies,Latin America,Retail Partner,2,23.74,47.48,CUST-3129
ORD-100646,2024-10-15,Stapler,Office Supplies,Asia Pacific,Retail Partner,2,8.07,16.14,CUST-1063
ORD-104178,2024-10-15,Resistance Bands,Fitness,Latin America,Online,2,15.29,30.58,CUST-1081
ORD-107100,2024-10-15,Wireless Mouse,Electronics,North America,Online,2,20.52,41.04,CUST-3590
ORD-105471,2024-10-15,Foam Roller,Fitness,North America,Retail Partner,1,19.89,19.89,CUST-1444
ORD-102506,2024-10-15,Sticky Notes Pack,Office Supplies,Latin America,Online,3,4.39,13.17,CUST-3112
ORD-102188,2024-10-16,Sticky Notes Pack,Office Supplies,Asia Pacific,Retail Partner,2,4.88,9.76,CUST-3787
ORD-103131,2024-10-16,Foam Roller,Fitness,Europe,Online,5,17.28,86.4,CUST-1015
ORD-106112,2024-10-16,Stapler,Office Supplies,North America,Online,5,7.83,39.15,CUST-1475
ORD-106093,2024-10-16,Bookshelf,Furniture,North America,Direct Sales,1,78.31,78.31,CUST-2419
ORD-104741,2024-10-16,Desk Lamp,Furniture,Latin America,Retail Partner,3,22.11,66.33,CUST-1756
ORD-102273,2024-10-16,Ergonomic Chair,Furniture,North America,Direct Sales,4,211.99,847.96,CUST-1510
ORD-102581,2024-10-16,Stapler,Office Supplies,North America,Direct Sales,2,8.05,16.1,CUST-2146
ORD-105212,2024-10-16,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,5,5.12,25.6,CUST-2968
ORD-102019,2024-10-16,Foam Roller,Fitness,Asia Pacific,Online,3,18.0,54.0,CUST-3923
ORD-100175,2024-10-16,Sticky Notes Pack,Office Supplies,Europe,Online,1,5.16,5.16,CUST-3003
ORD-102729,2024-10-16,Ergonomic Chair,Furniture,North America,Online,3,232.36,697.08,CUST-1735
ORD-100938,2024-10-16,Water Bottle,Fitness,Asia Pacific,Online,3,12.29,36.87,CUST-2135
ORD-104166,2024-10-16,Notebook Set,Office Supplies,Latin America,Direct Sales,4,9.4,37.6,CUST-3218
ORD-102715,2024-10-17,Stapler,Office Supplies,North America,Online,3,9.33,27.99,CUST-1733
ORD-105021,2024-10-17,Bookshelf,Furniture,Europe,Direct Sales,5,83.09,415.45,CUST-1108
ORD-107482,2024-10-17,Resistance Bands,Fitness,Asia Pacific,Online,1,14.63,14.63,CUST-3694
ORD-107767,2024-10-17,Whiteboard,Office Supplies,Europe,Online,4,36.9,147.6,CUST-1152
ORD-103291,2024-10-17,Stapler,Office Supplies,North America,Direct Sales,3,8.03,24.09,CUST-3207
ORD-103630,2024-10-17,Standing Desk,Furniture,North America,Direct Sales,2,302.69,605.38,CUST-1025
